filename,location_str,lat_lower,lat_upper,lon_lower,lon_upper
ESA_WorldCover_10m_2021_v200_S30E126_Map.tif,S30E126,-30,-27,126,129
ESA_WorldCover_10m_2021_v200_S30E129_Map.tif,S30E129,-30,-27,129,132
ESA_WorldCover_10m_2021_v200_S30E132_Map.tif,S30E132,-30,-27,132,135
ESA_WorldCover_10m_2021_v200_S30E135_Map.tif,S30E135,-30,-27,135,138
ESA_WorldCover_10m_2021_v200_S30E138_Map.tif,S30E138,-30,-27,138,141
ESA_WorldCover_10m_2021_v200_S30E141_Map.tif,S30E141,-30,-27,141,144
ESA_WorldCover_10m_2021_v200_S30E144_Map.tif,S30E144,-30,-27,144,147
ESA_WorldCover_10m_2021_v200_S30E147_Map.tif,S30E147,-30,-27,147,150
ESA_WorldCover_10m_2021_v200_S30E150_Map.tif,S30E150,-30,-27,150,153
ESA_WorldCover_10m_2021_v200_S30E153_Map.tif,S30E153,-30,-27,153,156
ESA_WorldCover_10m_2021_v200_S30W051_Map.tif,S30W051,-30,-27,-51,-48
ESA_WorldCover_10m_2021_v200_S30W054_Map.tif,S30W054,-30,-27,-54,-51
ESA_WorldCover_10m_2021_v200_S30W057_Map.tif,S30W057,-30,-27,-57,-54
ESA_WorldCover_10m_2021_v200_S30W060_Map.tif,S30W060,-30,-27,-60,-57
ESA_WorldCover_10m_2021_v200_S30W063_Map.tif,S30W063,-30,-27,-63,-60
ESA_WorldCover_10m_2021_v200_S30W066_Map.tif,S30W066,-30,-27,-66,-63
ESA_WorldCover_10m_2021_v200_S30W069_Map.tif,S30W069,-30,-27,-69,-66
ESA_WorldCover_10m_2021_v200_S30W072_Map.tif,S30W072,-30,-27,-72,-69
ESA_WorldCover_10m_2021_v200_S30W111_Map.tif,S30W111,-30,-27,-111,-108
ESA_WorldCover_10m_2021_v200_S30W144_Map.tif,S30W144,-30,-27,-144,-141
ESA_WorldCover_10m_2021_v200_S30W147_Map.tif,S30W147,-30,-27,-147,-144
ESA_WorldCover_10m_2021_v200_S33E015_Map.tif,S33E015,-33,-30,15,18
ESA_WorldCover_10m_2021_v200_S33E018_Map.tif,S33E018,-33,-30,18,21
ESA_WorldCover_10m_2021_v200_S33E021_Map.tif,S33E021,-33,-30,21,24
ESA_WorldCover_10m_2021_v200_S33E024_Map.tif,S33E024,-33,-30,24,27
ESA_WorldCover_10m_2021_v200_S33E027_Map.tif,S33E027,-33,-30,27,30
ESA_WorldCover_10m_2021_v200_S33E030_Map.tif,S33E030,-33,-30,30,33
ESA_WorldCover_10m_2021_v200_S33E114_Map.tif,S33E114,-33,-30,114,117
ESA_WorldCover_10m_2021_v200_S33E117_Map.tif,S33E117,-33,-30,117,120
ESA_WorldCover_10m_2021_v200_S33E120_Map.tif,S33E120,-33,-30,120,123
ESA_WorldCover_10m_2021_v200_S33E123_Map.tif,S33E123,-33,-30,123,126
ESA_WorldCover_10m_2021_v200_S33E126_Map.tif,S33E126,-33,-30,126,129
ESA_WorldCover_10m_2021_v200_S33E129_Map.tif,S33E129,-33,-30,129,132
ESA_WorldCover_10m_2021_v200_S33E132_Map.tif,S33E132,-33,-30,132,135
ESA_WorldCover_10m_2021_v200_S33E135_Map.tif,S33E135,-33,-30,135,138
ESA_WorldCover_10m_2021_v200_S33E138_Map.tif,S33E138,-33,-30,138,141
ESA_WorldCover_10m_2021_v200_S33E141_Map.tif,S33E141,-33,-30,141,144
ESA_WorldCover_10m_2021_v200_S33E144_Map.tif,S33E144,-33,-30,144,147
ESA_WorldCover_10m_2021_v200_S33E147_Map.tif,S33E147,-33,-30,147,150
ESA_WorldCover_10m_2021_v200_S33E150_Map.tif,S33E150,-33,-30,150,153
ESA_WorldCover_10m_2021_v200_S33E153_Map.tif,S33E153,-33,-30,153,156
ESA_WorldCover_10m_2021_v200_S33W051_Map.tif,S33W051,-33,-30,-51,-48
ESA_WorldCover_10m_2021_v200_S33W054_Map.tif,S33W054,-33,-30,-54,-51
ESA_WorldCover_10m_2021_v200_S33W057_Map.tif,S33W057,-33,-30,-57,-54
ESA_WorldCover_10m_2021_v200_S33W060_Map.tif,S33W060,-33,-30,-60,-57
ESA_WorldCover_10m_2021_v200_S33W063_Map.tif,S33W063,-33,-30,-63,-60
ESA_WorldCover_10m_2021_v200_S33W066_Map.tif,S33W066,-33,-30,-66,-63
ESA_WorldCover_10m_2021_v200_S33W069_Map.tif,S33W069,-33,-30,-69,-66
ESA_WorldCover_10m_2021_v200_S33W072_Map.tif,S33W072,-33,-30,-72,-69
ESA_WorldCover_10m_2021_v200_S36E015_Map.tif,S36E015,-36,-33,15,18
ESA_WorldCover_10m_2021_v200_S36E018_Map.tif,S36E018,-36,-33,18,21
ESA_WorldCover_10m_2021_v200_S36E021_Map.tif,S36E021,-36,-33,21,24
ESA_WorldCover_10m_2021_v200_S36E024_Map.tif,S36E024,-36,-33,24,27
ESA_WorldCover_10m_2021_v200_S36E027_Map.tif,S36E027,-36,-33,27,30
ESA_WorldCover_10m_2021_v200_S36E114_Map.tif,S36E114,-36,-33,114,117
ESA_WorldCover_10m_2021_v200_S36E117_Map.tif,S36E117,-36,-33,117,120
ESA_WorldCover_10m_2021_v200_S36E120_Map.tif,S36E120,-36,-33,120,123
ESA_WorldCover_10m_2021_v200_S36E123_Map.tif,S36E123,-36,-33,123,126
ESA_WorldCover_10m_2021_v200_S36E132_Map.tif,S36E132,-36,-33,132,135
ESA_WorldCover_10m_2021_v200_S36E135_Map.tif,S36E135,-36,-33,135,138
ESA_WorldCover_10m_2021_v200_S36E138_Map.tif,S36E138,-36,-33,138,141
ESA_WorldCover_10m_2021_v200_S36E141_Map.tif,S36E141,-36,-33,141,144
ESA_WorldCover_10m_2021_v200_S36E144_Map.tif,S36E144,-36,-33,144,147
ESA_WorldCover_10m_2021_v200_S36E147_Map.tif,S36E147,-36,-33,147,150
ESA_WorldCover_10m_2021_v200_S36E150_Map.tif,S36E150,-36,-33,150,153
ESA_WorldCover_10m_2021_v200_S36E171_Map.tif,S36E171,-36,-33,171,174
ESA_WorldCover_10m_2021_v200_S36E174_Map.tif,S36E174,-36,-33,174,177
ESA_WorldCover_10m_2021_v200_S36W054_Map.tif,S36W054,-36,-33,-54,-51
ESA_WorldCover_10m_2021_v200_S36W057_Map.tif,S36W057,-36,-33,-57,-54
ESA_WorldCover_10m_2021_v200_S36W060_Map.tif,S36W060,-36,-33,-60,-57
ESA_WorldCover_10m_2021_v200_S36W063_Map.tif,S36W063,-36,-33,-63,-60
ESA_WorldCover_10m_2021_v200_S36W066_Map.tif,S36W066,-36,-33,-66,-63
ESA_WorldCover_10m_2021_v200_S36W069_Map.tif,S36W069,-36,-33,-69,-66
ESA_WorldCover_10m_2021_v200_S36W072_Map.tif,S36W072,-36,-33,-72,-69
ESA_WorldCover_10m_2021_v200_S36W075_Map.tif,S36W075,-36,-33,-75,-72
ESA_WorldCover_10m_2021_v200_S36W081_Map.tif,S36W081,-36,-33,-81,-78
ESA_WorldCover_10m_2021_v200_S39E135_Map.tif,S39E135,-39,-36,135,138
ESA_WorldCover_10m_2021_v200_S39E138_Map.tif,S39E138,-39,-36,138,141
ESA_WorldCover_10m_2021_v200_S39E141_Map.tif,S39E141,-39,-36,141,144
ESA_WorldCover_10m_2021_v200_S39E144_Map.tif,S39E144,-39,-36,144,147
ESA_WorldCover_10m_2021_v200_S39E147_Map.tif,S39E147,-39,-36,147,150
ESA_WorldCover_10m_2021_v200_S39E150_Map.tif,S39E150,-39,-36,150,153
ESA_WorldCover_10m_2021_v200_S39E171_Map.tif,S39E171,-39,-36,171,174
ESA_WorldCover_10m_2021_v200_S39E174_Map.tif,S39E174,-39,-36,174,177
ESA_WorldCover_10m_2021_v200_S39E177_Map.tif,S39E177,-39,-36,177,180
ESA_WorldCover_10m_2021_v200_S39W015_Map.tif,S39W015,-39,-36,-15,-12
ESA_WorldCover_10m_2021_v200_S39W057_Map.tif,S39W057,-39,-36,-57,-54
ESA_WorldCover_10m_2021_v200_S39W060_Map.tif,S39W060,-39,-36,-60,-57
ESA_WorldCover_10m_2021_v200_S39W063_Map.tif,S39W063,-39,-36,-63,-60
ESA_WorldCover_10m_2021_v200_S39W066_Map.tif,S39W066,-39,-36,-66,-63
ESA_WorldCover_10m_2021_v200_S39W069_Map.tif,S39W069,-39,-36,-69,-66
ESA_WorldCover_10m_2021_v200_S39W072_Map.tif,S39W072,-39,-36,-72,-69
ESA_WorldCover_10m_2021_v200_S39W075_Map.tif,S39W075,-39,-36,-75,-72
ESA_WorldCover_10m_2021_v200_S42E141_Map.tif,S42E141,-42,-39,141,144
ESA_WorldCover_10m_2021_v200_S42E144_Map.tif,S42E144,-42,-39,144,147
ESA_WorldCover_10m_2021_v200_S42E147_Map.tif,S42E147,-42,-39,147,150
ESA_WorldCover_10m_2021_v200_S42E171_Map.tif,S42E171,-42,-39,171,174
ESA_WorldCover_10m_2021_v200_S42E174_Map.tif,S42E174,-42,-39,174,177
ESA_WorldCover_10m_2021_v200_S42E177_Map.tif,S42E177,-42,-39,177,180
ESA_WorldCover_10m_2021_v200_S42W012_Map.tif,S42W012,-42,-39,-12,-9
ESA_WorldCover_10m_2021_v200_S42W063_Map.tif,S42W063,-42,-39,-63,-60
ESA_WorldCover_10m_2021_v200_S42W066_Map.tif,S42W066,-42,-39,-66,-63
ESA_WorldCover_10m_2021_v200_S42W069_Map.tif,S42W069,-42,-39,-69,-66
ESA_WorldCover_10m_2021_v200_S42W072_Map.tif,S42W072,-42,-39,-72,-69
ESA_WorldCover_10m_2021_v200_S42W075_Map.tif,S42W075,-42,-39,-75,-72
ESA_WorldCover_10m_2021_v200_S45E144_Map.tif,S45E144,-45,-42,144,147
ESA_WorldCover_10m_2021_v200_S45E147_Map.tif,S45E147,-45,-42,147,150
ESA_WorldCover_10m_2021_v200_S45E165_Map.tif,S45E165,-45,-42,165,168
ESA_WorldCover_10m_2021_v200_S45E168_Map.tif,S45E168,-45,-42,168,171
ESA_WorldCover_10m_2021_v200_S45E171_Map.tif,S45E171,-45,-42,171,174
ESA_WorldCover_10m_2021_v200_S45E174_Map.tif,S45E174,-45,-42,174,177
ESA_WorldCover_10m_2021_v200_S45W066_Map.tif,S45W066,-45,-42,-66,-63
ESA_WorldCover_10m_2021_v200_S45W069_Map.tif,S45W069,-45,-42,-69,-66
ESA_WorldCover_10m_2021_v200_S45W072_Map.tif,S45W072,-45,-42,-72,-69
ESA_WorldCover_10m_2021_v200_S45W075_Map.tif,S45W075,-45,-42,-75,-72
ESA_WorldCover_10m_2021_v200_S45W078_Map.tif,S45W078,-45,-42,-78,-75
ESA_WorldCover_10m_2021_v200_S45W177_Map.tif,S45W177,-45,-42,-177,-174
ESA_WorldCover_10m_2021_v200_S45W180_Map.tif,S45W180,-45,-42,-180,-177
ESA_WorldCover_10m_2021_v200_S48E036_Map.tif,S48E036,-48,-45,36,39
ESA_WorldCover_10m_2021_v200_S48E048_Map.tif,S48E048,-48,-45,48,51
ESA_WorldCover_10m_2021_v200_S48E051_Map.tif,S48E051,-48,-45,51,54
ESA_WorldCover_10m_2021_v200_S48E165_Map.tif,S48E165,-48,-45,165,168
ESA_WorldCover_10m_2021_v200_S48E168_Map.tif,S48E168,-48,-45,168,171
ESA_WorldCover_10m_2021_v200_S48E171_Map.tif,S48E171,-48,-45,171,174
ESA_WorldCover_10m_2021_v200_S48W066_Map.tif,S48W066,-48,-45,-66,-63
ESA_WorldCover_10m_2021_v200_S48W069_Map.tif,S48W069,-48,-45,-69,-66
ESA_WorldCover_10m_2021_v200_S48W072_Map.tif,S48W072,-48,-45,-72,-69
ESA_WorldCover_10m_2021_v200_S48W075_Map.tif,S48W075,-48,-45,-75,-72
ESA_WorldCover_10m_2021_v200_S48W078_Map.tif,S48W078,-48,-45,-78,-75
ESA_WorldCover_10m_2021_v200_S51E066_Map.tif,S51E066,-51,-48,66,69
ESA_WorldCover_10m_2021_v200_S51E069_Map.tif,S51E069,-51,-48,69,72
ESA_WorldCover_10m_2021_v200_S51E165_Map.tif,S51E165,-51,-48,165,168
ESA_WorldCover_10m_2021_v200_S51W063_Map.tif,S51W063,-51,-48,-63,-60
ESA_WorldCover_10m_2021_v200_S51W066_Map.tif,S51W066,-51,-48,-66,-63
ESA_WorldCover_10m_2021_v200_S51W069_Map.tif,S51W069,-51,-48,-69,-66
ESA_WorldCover_10m_2021_v200_S51W072_Map.tif,S51W072,-51,-48,-72,-69
ESA_WorldCover_10m_2021_v200_S51W075_Map.tif,S51W075,-51,-48,-75,-72
ESA_WorldCover_10m_2021_v200_S51W078_Map.tif,S51W078,-51,-48,-78,-75
ESA_WorldCover_10m_2021_v200_S54E072_Map.tif,S54E072,-54,-51,72,75
ESA_WorldCover_10m_2021_v200_S54E165_Map.tif,S54E165,-54,-51,165,168
ESA_WorldCover_10m_2021_v200_S54E168_Map.tif,S54E168,-54,-51,168,171
ESA_WorldCover_10m_2021_v200_S54W039_Map.tif,S54W039,-54,-51,-39,-36
ESA_WorldCover_10m_2021_v200_S54W060_Map.tif,S54W060,-54,-51,-60,-57
ESA_WorldCover_10m_2021_v200_S54W063_Map.tif,S54W063,-54,-51,-63,-60
ESA_WorldCover_10m_2021_v200_S54W069_Map.tif,S54W069,-54,-51,-69,-66
ESA_WorldCover_10m_2021_v200_S54W072_Map.tif,S54W072,-54,-51,-72,-69
ESA_WorldCover_10m_2021_v200_S54W075_Map.tif,S54W075,-54,-51,-75,-72
ESA_WorldCover_10m_2021_v200_S54W078_Map.tif,S54W078,-54,-51,-78,-75
ESA_WorldCover_10m_2021_v200_S57E156_Map.tif,S57E156,-57,-54,156,159
ESA_WorldCover_10m_2021_v200_S57E159_Map.tif,S57E159,-57,-54,159,162
ESA_WorldCover_10m_2021_v200_S57W027_Map.tif,S57W027,-57,-54,-27,-24
ESA_WorldCover_10m_2021_v200_S57W030_Map.tif,S57W030,-57,-54,-30,-27
ESA_WorldCover_10m_2021_v200_S57W036_Map.tif,S57W036,-57,-54,-36,-33
ESA_WorldCover_10m_2021_v200_S57W039_Map.tif,S57W039,-57,-54,-39,-36
ESA_WorldCover_10m_2021_v200_S57W066_Map.tif,S57W066,-57,-54,-66,-63
ESA_WorldCover_10m_2021_v200_S57W069_Map.tif,S57W069,-57,-54,-69,-66
ESA_WorldCover_10m_2021_v200_S57W072_Map.tif,S57W072,-57,-54,-72,-69
ESA_WorldCover_10m_2021_v200_S57W075_Map.tif,S57W075,-57,-54,-75,-72
ESA_WorldCover_10m_2021_v200_S60W027_Map.tif,S60W027,-60,-57,-27,-24
ESA_WorldCover_10m_2021_v200_S60W030_Map.tif,S60W030,-60,-57,-30,-27
